TIME;MAP;RPM;Ignition Angle;Knock Level;CAM1 angle target;CAM1 angle;CAM2 angle target;CAM2 angle;IAT;Air flow;Lambda;Lambda target;TPS;
382.05;15;2386;35.000;0.000;-20.000;-19.500;-5.000;-4.000;18;2;0.992;1.000;0;
382.09;15;2405;35.500;0.000;-20.000;-19.500;-5.000;-4.000;18;2;1.031;1.000;0;
382.13;14;2421;35.500;0.000;-20.000;-19.000;-5.000;-4.000;18;2;1.086;1.000;0;
382.17;14;2411;35.500;0.000;-20.000;-19.000;-5.000;-4.000;18;2;1.125;1.000;0;
382.21;14;2400;35.500;0.000;-20.000;-19.000;-5.000;-4.000;18;2;1.164;1.000;0;
382.25;14;2377;35.000;0.000;-20.000;-19.000;-5.000;-4.000;18;2;1.227;1.000;0;
382.29;14;2387;35.000;0.000;-20.000;-19.500;-5.000;-4.000;18;2;1.227;1.000;0;
382.33;14;2396;35.000;0.000;-20.000;-19.500;-5.000;-4.000;18;2;1.227;1.000;0;
382.37;14;2376;35.000;0.000;-20.000;-19.500;-5.000;-4.000;18;2;1.227;1.000;0;
382.41;14;2371;35.000;0.000;-20.000;-20.000;-5.000;-4.500;18;2;1.227;1.000;0;
382.45;14;2366;35.000;0.000;-20.000;-20.000;-5.000;-4.500;18;2;1.227;1.000;0;
382.49;14;2371;35.000;0.000;-20.000;-20.000;-5.000;-4.500;18;2;1.227;1.000;0;
382.53;14;2381;35.000;0.000;-20.000;-20.000;-5.000;-4.500;18;2;1.227;1.000;0;
382.57;14;2376;35.000;0.000;-20.000;-20.000;-5.000;-5.000;18;2;1.227;1.000;0;
382.61;14;2361;35.000;0.000;-20.000;-20.500;-5.000;-5.000;18;2;1.227;1.000;0;
382.65;13;2360;35.000;0.000;-20.000;-20.000;-5.000;-5.000;18;2;1.227;1.000;0;
382.69;13;2363;35.000;0.000;-20.000;-20.500;-5.000;-5.000;18;2;1.227;1.000;0;
382.73;13;2365;35.000;0.000;-20.000;-20.500;-5.000;-5.000;18;2;1.227;1.000;0;
382.77;14;2354;35.000;0.000;-20.000;-20.500;-5.000;-5.000;18;2;1.227;1.000;0;
382.81;13;2349;35.000;0.000;-20.000;-20.500;-5.000;-5.000;18;2;1.227;1.000;0;
382.85;13;2345;35.000;0.000;-20.000;-21.000;-5.000;-5.000;18;2;1.227;1.000;0;
382.89;14;2345;35.000;0.000;-20.000;-21.000;-5.000;-5.000;18;2;1.227;1.000;0;
382.93;14;2342;35.000;0.000;-20.000;-21.000;-5.000;-5.500;18;2;1.227;1.000;0;
382.97;13;2338;35.000;0.000;-20.000;-21.000;-5.000;-5.500;18;2;1.227;1.000;0;
383.01;13;2324;35.000;0.000;-20.000;-21.000;-5.000;-5.500;18;2;1.227;1.000;0;
383.05;14;2318;35.000;0.000;-20.000;-20.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.09;13;2315;35.000;0.000;-20.000;-20.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.13;13;2306;35.000;0.000;-20.000;-20.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.17;14;2291;34.500;0.000;-20.000;-19.500;-5.000;-5.000;18;2;1.227;1.000;0;
383.21;14;2286;34.500;0.000;-20.000;-19.500;-5.000;-5.000;18;2;1.227;1.000;0;
383.25;14;2280;34.500;0.000;-20.000;-19.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.29;14;2276;34.500;0.000;-20.000;-18.500;-5.000;-5.000;18;2;1.227;1.000;0;
383.33;14;2269;34.500;0.000;-20.000;-18.500;-5.000;-5.000;18;2;1.227;1.000;0;
383.37;14;2255;34.500;0.000;-20.000;-19.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.41;13;2240;34.500;0.000;-20.000;-19.000;-5.000;-4.500;18;2;1.227;1.000;0;
383.45;14;2237;34.500;0.000;-20.000;-19.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.49;14;2234;34.500;0.000;-20.000;-19.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.53;13;2223;34.500;0.000;-20.000;-20.000;-5.000;-4.500;18;2;1.227;1.000;0;
383.57;14;2209;34.500;0.000;-20.000;-20.500;-5.000;-4.500;18;2;1.227;1.000;0;
383.61;13;2196;34.500;0.000;-20.000;-21.000;-5.000;-5.000;18;2;1.227;1.000;0;
383.65;14;2190;34.500;0.000;-20.000;-21.000;-5.000;-4.500;18;2;1.227;1.000;0;
383.69;14;2185;34.500;0.000;-20.000;-21.500;-5.000;-4.500;18;2;1.227;1.000;0;
383.73;14;2179;34.500;0.000;-20.000;-21.500;-5.000;-4.500;18;2;1.227;1.000;0;
383.77;14;2165;34.500;0.000;-20.000;-21.500;-5.000;-4.500;18;2;1.227;1.000;0;
383.81;14;2150;34.500;0.000;-20.000;-21.500;-5.000;-4.500;18;2;1.227;1.000;0;
383.85;13;2145;34.500;0.000;-20.000;-21.500;-5.000;-4.500;18;2;1.227;1.000;0;
383.89;13;2134;34.500;0.000;-20.000;-21.000;-5.000;-4.500;18;2;1.227;1.000;0;
383.93;13;2120;34.500;0.000;-20.000;-20.500;-5.000;-4.000;18;2;1.227;1.000;0;
383.97;13;2117;34.500;0.000;-20.000;-20.500;-5.000;-4.000;18;2;1.227;1.000;0;
384.01;13;2114;34.500;0.000;-20.000;-20.000;-5.000;-4.000;18;2;1.227;1.000;0;
384.05;14;2102;34.500;0.000;-20.000;-20.000;-5.000;-4.500;18;2;1.227;1.000;0;
384.09;14;2087;34.500;0.000;-20.000;-19.000;-5.000;-4.000;18;2;1.227;1.000;0;
384.13;13;2080;34.500;0.000;-20.000;-19.000;-5.000;-4.000;18;2;1.227;1.000;0;
384.17;14;2067;34.500;0.000;-20.000;-18.500;-5.000;-4.500;18;2;1.227;1.000;0;
384.21;14;2063;34.500;0.000;-20.000;-18.500;-5.000;-4.500;18;2;1.227;1.000;0;
384.25;14;2058;34.500;0.000;-20.000;-18.500;-5.000;-4.500;18;1;1.227;1.000;0;
384.29;14;2040;34.500;0.000;-20.000;-18.500;-5.000;-4.500;18;1;1.227;1.000;0;
384.33;13;2026;34.500;0.000;-20.000;-19.000;-5.000;-5.000;18;1;1.227;1.000;0;
384.37;13;2017;34.500;0.000;-20.000;-19.500;-5.000;-5.000;18;1;1.227;1.000;0;
384.41;13;1996;34.500;0.000;-20.000;-20.000;-5.000;-5.000;18;1;1.227;1.000;0;
384.45;13;1992;34.500;0.000;-20.000;-20.000;-5.000;-5.000;18;1;1.227;1.000;0;
384.49;13;1988;34.000;0.000;-20.000;-20.000;-5.000;-5.000;18;1;1.227;1.000;0;
384.53;13;1969;34.000;0.000;-20.000;-20.000;-5.000;-5.000;18;1;1.227;1.000;0;
384.57;13;1960;34.000;0.000;-20.000;-20.500;-5.000;-5.500;18;1;1.227;1.000;0;
384.61;13;1942;34.000;0.000;-20.000;-21.000;-5.000;-5.500;18;1;1.227;1.000;0;
384.65;13;1931;33.500;0.000;-20.000;-21.000;-5.000;-5.500;18;1;1.227;1.000;0;
384.69;13;1912;33.500;0.000;-20.000;-21.000;-5.000;-5.500;18;1;1.227;1.000;0;
384.73;13;1908;33.500;0.000;-20.000;-21.000;-5.000;-6.000;18;1;1.227;1.000;0;
384.77;13;1904;33.500;0.000;-20.000;-21.000;-5.000;-6.000;18;1;1.227;1.000;0;
384.81;13;1884;33.500;0.000;-20.000;-20.500;-5.000;-6.000;18;1;1.227;1.000;0;
384.85;13;1873;33.500;0.000;-20.000;-20.000;-5.000;-6.000;18;1;1.227;1.000;0;
384.89;13;1853;33.000;0.000;-20.000;-20.000;-5.000;-6.000;18;1;1.227;1.000;0;
384.93;13;1827;33.000;0.000;-20.000;-20.000;-5.000;-6.000;18;1;1.227;1.000;0;
384.97;14;1793;32.500;0.000;-20.000;-20.000;-5.000;-6.000;18;1;1.227;1.000;0;
385.01;14;1759;32.000;0.000;-20.000;-19.500;-5.000;-6.000;18;1;1.227;1.000;0;
385.05;16;1724;31.500;0.000;-20.000;-18.500;-5.000;-6.000;18;1;1.227;1.000;0;
385.09;16;1688;31.000;0.000;-20.000;-18.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.13;17;1616;30.000;0.000;-20.000;-18.500;-5.000;-5.500;19;1;1.227;1.000;0;
385.17;17;1577;28.500;0.000;-20.000;-18.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.21;17;1558;28.500;0.000;-20.000;-18.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.25;17;1539;28.000;0.000;-20.000;-18.500;-5.000;-5.000;18;1;1.227;1.000;0;
385.29;18;1499;27.000;0.000;-20.000;-19.000;-5.000;-5.000;19;1;1.227;1.000;0;
385.33;19;1458;26.000;0.000;-20.000;-19.000;-5.000;-5.000;18;1;1.227;1.000;0;
385.37;19;1425;25.500;0.000;-20.000;-20.500;-5.000;-5.000;18;1;1.227;1.000;0;
385.41;21;1392;24.500;0.000;-20.000;-20.500;-5.000;-5.000;18;1;1.227;1.000;0;
385.45;22;1374;24.500;0.000;-20.000;-21.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.49;23;1360;24.500;0.000;-20.000;-21.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.53;23;1345;24.000;0.000;-20.000;-21.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.57;23;1334;24.000;0.000;-20.000;-22.000;-5.000;-5.500;18;1;1.227;1.000;0;
385.61;25;1322;23.500;0.000;-20.000;-22.000;-5.000;-5.500;18;1;1.227;1.000;0;
385.65;25;1299;23.000;0.000;-20.000;-21.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.69;26;1290;23.000;0.000;-20.000;-21.500;-5.000;-5.500;18;1;1.227;1.000;0;
385.73;26;1286;23.000;0.000;-20.000;-21.500;-5.000;-6.000;18;1;1.227;1.000;0;
385.77;26;1282;22.500;0.000;-20.000;-21.000;-5.000;-6.500;18;1;1.227;1.000;0;
385.81;27;1271;22.500;0.000;-20.000;-21.000;-5.000;-6.500;18;1;1.227;1.000;0;
385.85;28;1262;22.500;0.000;-20.000;-19.500;-5.000;-7.000;18;1;1.227;1.000;0;
385.89;28;1253;22.000;0.000;-20.000;-19.500;-5.000;-7.000;18;2;1.227;1.000;0;
385.93;29;1245;22.000;0.000;-20.000;-18.500;-5.000;-6.500;19;2;1.227;1.000;0;
385.97;30;1242;22.000;0.000;-20.000;-18.500;-5.000;-6.500;19;2;1.227;1.000;0;
386.01;30;1239;22.000;0.000;-20.000;-18.500;-5.000;-6.500;18;2;1.227;1.000;0;
386.05;30;1232;22.000;0.000;-20.000;-17.500;-5.000;-6.000;18;2;1.227;1.000;0;
386.09;31;1227;22.000;0.000;-20.000;-17.500;-5.000;-6.000;18;2;1.227;1.000;0;
386.13;31;1223;22.000;0.000;-20.000;-18.000;-5.000;-6.500;18;2;1.227;1.000;0;
386.17;31;1223;22.000;0.000;-20.000;-18.000;-5.000;-6.500;18;2;1.164;1.000;0;
386.21;31;1222;22.000;0.000;-20.000;-19.000;-5.000;-6.500;18;2;1.133;1.000;0;
386.25;31;1220;22.000;0.000;-20.000;-19.500;-5.000;-6.500;18;2;1.102;1.000;0;
386.29;31;1217;21.500;0.000;-20.000;-19.500;-5.000;-6.500;19;2;1.063;1.000;0;
386.33;31;1216;21.000;0.000;-20.000;-21.500;-5.000;-6.000;18;2;1.031;1.000;0;
386.37;31;1217;21.000;0.000;-20.000;-21.500;-5.000;-6.000;18;2;1.016;1.000;0;
386.41;31;1218;21.500;0.000;-20.000;-22.000;-5.000;-6.000;18;2;0.992;1.000;0;
386.45;31;1221;21.500;0.000;-20.000;-22.000;-5.000;-6.000;19;2;0.969;1.000;0;
386.49;31;1222;21.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.969;1.000;0;
386.53;31;1223;21.500;0.000;-20.000;-21.000;-5.000;-5.500;18;2;0.961;1.000;0;
386.57;31;1225;21.500;0.000;-20.000;-21.000;-5.000;-5.500;19;2;0.961;1.000;0;
386.61;31;1227;21.500;0.000;-20.000;-20.000;-5.000;-5.500;19;2;0.953;1.000;0;
386.65;32;1228;21.500;0.000;-20.000;-20.000;-5.000;-5.500;19;2;0.938;1.000;0;
386.69;32;1229;21.500;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.938;1.000;0;
386.73;32;1229;21.500;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.945;1.000;0;
386.77;32;1229;21.500;0.000;-20.000;-19.000;-5.000;-5.000;19;2;0.953;1.000;0;
386.81;32;1232;21.500;0.000;-20.000;-18.000;-5.000;-5.000;18;2;0.953;1.000;0;
386.85;32;1234;21.500;0.000;-20.000;-18.000;-5.000;-5.000;18;2;0.953;1.000;0;
386.89;32;1235;21.500;0.000;-20.000;-18.000;-5.000;-5.000;19;2;0.953;1.000;0;
386.93;31;1233;21.500;0.000;-20.000;-18.000;-5.000;-4.500;18;2;0.953;1.000;0;
386.97;31;1233;21.500;0.000;-20.000;-18.000;-5.000;-4.500;19;2;0.953;1.000;0;
387.01;31;1233;21.500;0.000;-20.000;-18.000;-5.000;-4.500;19;2;0.953;1.000;0;
387.05;31;1236;21.500;0.000;-20.000;-20.000;-5.000;-4.500;19;2;0.953;1.000;0;
387.09;31;1237;21.500;0.000;-20.000;-20.000;-5.000;-4.500;18;2;0.938;1.000;0;
387.13;31;1241;21.500;0.000;-20.000;-22.000;-5.000;-4.500;18;2;0.938;1.000;0;
387.17;31;1244;21.500;0.000;-20.000;-22.000;-5.000;-4.500;18;2;0.938;1.000;0;
387.21;30;1247;21.500;0.000;-20.000;-22.500;-5.000;-4.500;19;2;0.938;1.000;0;
387.25;31;1249;22.000;0.000;-20.000;-22.500;-5.000;-4.500;19;2;0.938;1.000;0;
387.29;31;1250;22.000;0.000;-20.000;-22.500;-5.000;-4.500;19;2;0.938;1.000;0;
387.33;31;1253;22.000;0.000;-20.000;-22.000;-5.000;-4.000;18;2;0.938;1.000;0;
387.37;31;1255;22.000;0.000;-20.000;-22.000;-5.000;-4.000;19;2;0.938;1.000;0;
387.41;30;1254;22.000;0.000;-20.000;-20.500;-5.000;-4.500;19;2;0.930;1.000;0;
387.45;31;1256;22.000;0.000;-20.000;-20.500;-5.000;-4.500;19;2;0.938;1.000;0;
387.49;31;1258;22.000;0.000;-20.000;-20.000;-5.000;-4.500;19;2;0.938;1.000;0;
387.53;30;1259;22.000;0.000;-20.000;-19.000;-5.000;-4.000;19;2;0.938;1.000;0;
387.57;30;1260;22.000;0.000;-20.000;-19.000;-5.000;-4.000;19;2;0.953;1.000;0;
387.61;30;1261;22.000;0.000;-20.000;-18.000;-5.000;-4.000;19;2;0.961;1.000;0;
387.65;30;1260;22.000;0.000;-20.000;-18.000;-5.000;-4.000;19;2;0.961;1.000;0;
387.69;30;1259;22.000;0.000;-20.000;-18.500;-5.000;-3.500;19;2;0.961;1.000;0;
387.73;30;1258;22.000;0.000;-20.000;-18.500;-5.000;-3.500;19;2;0.961;1.000;0;
387.77;30;1258;22.000;0.000;-20.000;-19.000;-5.000;-3.500;19;2;0.961;1.000;0;
387.81;30;1258;21.500;0.000;-20.000;-19.500;-5.000;-3.500;19;2;0.953;1.000;0;
387.85;30;1257;21.500;0.000;-20.000;-19.500;-5.000;-3.500;19;2;0.938;1.000;0;
387.89;30;1260;21.000;0.000;-20.000;-21.000;-5.000;-4.000;19;2;0.938;1.000;0;
387.93;30;1286;21.500;0.000;-20.000;-21.000;-5.000;-4.000;19;2;0.938;1.000;0;
387.97;29;1314;22.000;0.000;-20.000;-21.500;-5.000;-4.500;19;2;0.938;1.000;0;
388.01;29;1321;22.500;0.000;-20.000;-21.500;-5.000;-4.500;19;2;0.945;1.000;0;
388.05;29;1328;22.500;0.000;-20.000;-21.500;-5.000;-4.500;19;2;0.953;1.000;0;
388.09;28;1325;22.500;0.000;-20.000;-21.000;-5.000;-4.000;19;2;0.953;1.000;0;
388.13;28;1322;22.500;0.000;-20.000;-21.000;-5.000;-4.000;19;1;0.953;1.000;0;
388.17;28;1306;22.000;0.000;-20.000;-20.500;-5.000;-4.000;19;1;0.961;1.000;0;
388.21;28;1272;21.500;0.000;-20.000;-20.500;-5.000;-4.000;19;2;0.961;1.000;0;
388.25;28;1239;21.000;0.000;-20.000;-19.500;-5.000;-4.500;19;2;0.961;1.000;0;
388.29;29;1235;21.000;0.000;-20.000;-19.500;-5.000;-4.500;19;2;0.961;1.000;0;
388.33;29;1230;21.000;0.000;-20.000;-19.500;-5.000;-4.500;19;2;0.961;1.000;0;
388.37;30;1220;20.500;0.000;-20.000;-19.000;-5.000;-5.000;19;2;0.961;1.000;0;
388.41;30;1215;20.500;0.000;-20.000;-19.000;-5.000;-5.000;19;2;0.953;1.000;0;
388.45;31;1215;20.500;0.000;-20.000;-18.000;-5.000;-4.500;19;2;0.938;1.000;0;
388.49;31;1215;20.500;0.000;-20.000;-18.000;-5.000;-4.500;19;2;0.930;1.000;0;
388.53;31;1214;20.500;0.000;-20.000;-18.000;-5.000;-5.000;19;2;0.930;1.000;0;
388.57;31;1212;20.500;0.000;-20.000;-18.000;-5.000;-5.000;19;2;0.922;1.000;0;
388.61;31;1210;20.500;0.000;-20.000;-18.000;-5.000;-5.000;19;2;0.922;1.000;0;
388.65;31;1207;20.500;0.000;-20.000;-20.000;-5.000;-5.500;19;2;0.930;1.000;0;
388.69;31;1205;20.500;0.000;-20.000;-20.000;-5.000;-5.500;19;2;0.930;1.000;0;
388.73;31;1202;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.938;1.000;0;
388.77;32;1202;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.938;1.000;0;
388.81;32;1201;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.938;1.000;0;
388.85;32;1203;20.500;0.000;-20.000;-22.500;-5.000;-6.000;19;2;0.961;1.000;0;
388.89;32;1206;20.500;0.000;-20.000;-22.500;-5.000;-5.500;19;2;0.961;1.000;0;
388.93;32;1210;21.000;0.000;-20.000;-22.500;-5.000;-5.500;19;2;0.984;1.000;0;
388.97;32;1215;20.500;0.000;-20.000;-21.500;-5.000;-5.500;19;2;0.992;1.000;0;
389.01;32;1221;21.000;0.000;-20.000;-21.500;-5.000;-5.500;19;2;0.992;1.000;0;
389.05;32;1223;21.000;0.000;-20.000;-21.000;-5.000;-6.000;19;2;0.992;1.000;0;
389.09;32;1225;21.000;0.000;-20.000;-20.500;-5.000;-6.000;19;2;0.984;1.000;0;
389.13;31;1227;21.000;0.000;-20.000;-20.500;-5.000;-6.000;19;2;0.969;1.000;0;
389.17;31;1231;21.000;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.969;1.000;0;
389.21;31;1235;21.000;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.961;1.000;0;
389.25;31;1236;20.500;0.000;-20.000;-18.500;-5.000;-6.000;19;2;0.961;1.000;0;
389.29;31;1238;21.000;0.000;-20.000;-18.500;-5.000;-6.000;19;2;0.961;1.000;0;
389.33;31;1239;21.000;0.000;-20.000;-18.500;-5.000;-6.000;19;2;0.961;1.000;0;
389.37;31;1242;21.000;0.000;-20.000;-18.500;-5.000;-6.000;18;2;0.961;1.000;0;
389.41;32;1241;21.000;0.000;-20.000;-18.500;-5.000;-6.000;19;2;0.961;1.000;0;
389.45;31;1239;20.500;0.000;-20.000;-19.000;-5.000;-5.500;18;2;0.961;1.000;0;
389.49;31;1235;20.500;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.961;1.000;0;
389.53;31;1233;20.500;0.000;-20.000;-20.500;-5.000;-5.500;19;2;0.961;1.000;0;
389.57;31;1233;20.500;0.000;-20.000;-20.500;-5.000;-5.500;19;2;0.961;1.000;0;
389.61;31;1233;20.500;0.000;-20.000;-20.500;-5.000;-5.500;19;2;0.961;1.000;0;
389.65;31;1233;20.500;0.000;-20.000;-21.500;-5.000;-6.000;18;2;0.961;1.000;0;
389.69;31;1235;20.500;0.000;-20.000;-21.500;-5.000;-6.000;18;2;0.961;1.000;0;
389.73;31;1235;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.969;1.000;0;
389.77;31;1235;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.969;1.000;0;
389.81;31;1236;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.977;1.000;0;
389.85;30;1236;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.984;1.000;0;
389.89;30;1234;20.500;0.000;-20.000;-21.500;-5.000;-6.000;19;2;0.984;1.000;0;
389.93;30;1231;20.500;0.000;-20.000;-20.500;-5.000;-5.500;19;2;0.984;1.000;0;
389.97;30;1230;20.500;0.000;-20.000;-20.500;-5.000;-5.500;19;2;0.984;1.000;0;
390.01;30;1231;20.500;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.984;1.000;0;
390.05;31;1229;20.500;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.984;1.000;0;
390.09;31;1228;20.500;0.000;-20.000;-19.000;-5.000;-5.500;19;2;0.984;1.000;0;
390.13;31;1226;20.500;0.000;-20.000;-18.500;-5.000;-5.500;18;2;0.984;1.000;0;
390.17;31;1225;20.500;0.000;-20.000;-18.500;-5.000;-5.500;19;2;0.984;1.000;0;
390.21;32;1223;20.500;0.000;-20.000;-18.000;-5.000;-5.500;19;2;0.984;1.000;0;
390.25;32;1219;20.500;0.000;-20.000;-18.000;-5.000;-5.000;19;2;0.984;1.000;0;
390.29;31;1213;20.000;0.000;-20.000;-18.000;-5.000;-5.000;19;2;0.984;1.000;0;
390.33;31;1211;20.000;0.000;-20.000;-18.500;-5.000;-5.000;19;2;0.984;1.000;0;
390.37;31;1209;20.000;0.000;-20.000;-19.000;-5.000;-5.000;19;2;0.984;1.000;0;
390.41;31;1211;20.000;0.000;-20.000;-19.000;-5.000;-5.000;19;2;0.984;1.000;0;
390.45;31;1213;20.500;0.000;-20.000;-21.000;-5.000;-5.000;19;2;0.984;1.000;0;
390.49;31;1216;20.500;0.000;-20.000;-21.000;-5.000;-5.000;19;2;0.984;1.000;0;
390.53;31;1220;20.500;0.000;-20.000;-22.500;-5.000;-5.000;19;2;0.984;1.000;0;
390.57;31;1222;20.500;0.000;-20.000;-22.500;-5.000;-5.000;19;2;0.977;1.000;0;
390.61;31;1223;20.500;0.000;-20.000;-22.500;-5.000;-5.000;19;2;0.969;1.000;0;
390.65;31;1216;20.500;0.000;-20.000;-22.500;-5.000;-5.000;19;2;0.969;1.000;0;
390.69;32;1217;20.500;0.000;-20.000;-22.500;-5.000;-5.000;19;2;0.969;1.000;0;
390.73;32;1220;19.500;0.000;-20.000;-21.500;-5.000;-5.000;19;2;0.969;1.000;0;
390.77;32;1220;20.000;0.000;-20.000;-21.500;-5.000;-5.000;18;2;0.992;1.000;0;
390.81;32;1220;20.000;0.000;-20.000;-20.000;-5.000;-5.000;19;2;0.992;1.000;0;
390.85;32;1221;20.000;0.000;-20.000;-20.000;-5.000;-5.000;19;2;1.000;1.000;0;
390.89;31;1221;20.000;0.000;-20.000;-20.000;-5.000;-5.000;19;2;1.008;1.000;0;
390.93;31;1219;20.000;0.000;-20.000;-18.500;-5.000;-5.000;19;2;1.000;1.000;0;
390.97;31;1220;20.000;0.000;-20.000;-18.500;-5.000;-5.000;19;2;1.008;1.000;0;
391.01;31;1222;20.000;0.000;-20.000;-17.000;-5.000;-4.500;19;2;1.008;1.000;0;
391.05;31;1222;20.000;0.000;-20.000;-17.000;-5.000;-4.500;19;2;1.008;1.000;0;
391.09;32;1222;20.000;0.000;-20.000;-17.500;-5.000;-4.500;19;2;1.016;1.000;0;
391.13;32;1222;20.000;0.000;-20.000;-17.500;-5.000;-4.500;19;2;1.016;1.000;0;
391.17;32;1218;20.000;0.000;-20.000;-17.500;-5.000;-4.500;19;2;1.008;1.000;0;
391.21;32;1217;20.000;0.000;-20.000;-20.000;-5.000;-4.500;19;2;1.008;1.000;0;
391.25;32;1222;20.000;0.000;-20.000;-20.000;-5.000;-4.500;19;2;1.000;1.000;0;
391.29;32;1226;20.000;0.000;-20.000;-21.500;-5.000;-4.500;19;2;1.000;1.000;0;
391.33;32;1229;20.000;0.000;-20.000;-21.500;-5.000;-4.000;19;2;1.000;1.000;0;
391.37;32;1231;20.000;0.000;-20.000;-21.500;-5.000;-4.000;19;2;1.000;1.000;0;
391.41;31;1232;20.000;0.000;-20.000;-21.500;-5.000;-4.000;19;2;0.992;1.000;0;
391.45;31;1232;20.000;0.000;-20.000;-21.500;-5.000;-4.500;19;2;0.984;1.000;0;
391.49;31;1235;20.000;0.000;-20.000;-21.500;-5.000;-4.500;19;2;0.969;1.000;0;
391.53;31;1236;20.000;0.000;-20.000;-21.000;-5.000;-4.000;19;2;0.969;1.000;0;
391.57;31;1237;20.000;0.000;-20.000;-21.000;-5.000;-4.000;19;2;0.969;1.000;0;
391.61;31;1238;20.000;0.000;-20.000;-20.500;-5.000;-4.000;19;2;0.977;1.000;0;
391.65;31;1238;20.000;0.000;-20.000;-20.000;-5.000;-4.000;19;2;0.984;1.000;0;
391.69;31;1239;20.000;0.000;-20.000;-20.000;-5.000;-4.000;19;2;0.992;1.000;0;
391.73;30;1241;20.000;0.000;-20.000;-19.500;-5.000;-4.000;19;2;0.992;1.000;0;
391.77;31;1242;20.000;0.000;-20.000;-19.500;-5.000;-4.000;19;2;1.000;1.000;0;
391.81;31;1242;20.000;0.000;-20.000;-19.000;-5.000;-4.500;19;2;1.000;1.000;0;
391.85;31;1242;20.000;0.000;-20.000;-19.000;-5.000;-4.500;19;2;1.000;1.000;0;
391.89;31;1241;20.000;0.000;-20.000;-19.000;-5.000;-4.500;19;2;1.000;1.000;0;
391.93;31;1236;20.000;0.000;-20.000;-18.000;-5.000;-4.500;19;2;1.000;1.000;0;
391.97;31;1234;20.000;0.000;-20.000;-18.000;-5.000;-4.500;19;2;1.000;1.000;1;
392.01;31;1229;22.000;0.000;-20.000;-18.500;-5.000;-4.500;19;2;1.000;1.000;4;
392.05;31;1229;22.000;0.000;-20.000;-18.500;-5.000;-4.500;19;2;1.000;1.000;14;
392.09;37;1231;23.000;0.000;-20.000;-20.500;-5.000;-5.000;19;3;1.008;1.000;16;
392.13;40;1231;23.500;0.000;-20.000;-20.500;-5.000;-5.000;19;4;1.016;1.000;18;
392.17;43;1231;23.500;0.000;-20.000;-20.500;-5.000;-5.000;19;4;1.016;1.000;19;
392.21;49;1237;22.500;0.000;-20.000;-22.500;-5.000;-4.500;19;5;1.008;0.990;20;
392.25;55;1244;21.500;0.000;-20.000;-22.500;-5.000;-4.500;19;6;1.000;0.990;23;
392.29;65;1246;19.500;0.000;-20.000;-22.500;-5.000;-5.000;19;7;1.016;0.980;23;
392.33;71;1251;18.000;0.000;-19.000;-22.500;-6.000;-5.000;19;8;1.063;0.980;24;
392.37;74;1261;17.500;0.000;-18.500;-22.000;-6.500;-5.000;19;9;1.102;0.980;24;
392.41;77;1270;17.000;0.000;-18.000;-21.500;-6.500;-5.000;19;9;1.133;0.980;24;
392.45;80;1304;16.500;0.000;-17.500;-21.500;-7.000;-5.000;19;10;1.227;0.980;24;
392.49;80;1415;16.000;0.000;-17.500;-20.000;-7.000;-5.500;19;10;1.227;0.980;25;
392.53;80;1483;16.500;0.000;-17.500;-20.000;-7.000;-5.500;19;11;1.227;0.980;25;
392.57;80;1551;17.000;0.000;-17.500;-18.500;-7.000;-6.500;19;11;1.164;0.980;25;
392.61;78;1614;17.000;0.000;-17.500;-17.000;-7.000;-8.000;19;11;1.039;0.980;25;
392.65;78;1659;17.500;0.000;-17.500;-17.000;-7.000;-8.000;19;11;1.000;0.980;25;
392.69;78;1703;18.000;0.000;-17.500;-17.000;-7.000;-8.000;19;11;0.961;0.980;25;
